,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
556,101	56898	137	34008	10731	12059	57654	10112	131	10117	108	18837	11447	11889	108	18837	22650	22650	18694	10107	10301	72082	10911	10114	13086	31886	10114	108	18421	10473	146	112	181	13009	12141	10189	10992	11426	11155	10894	60083	10741	170	100	102,B9DB62FDA927BFDDB8426E87BEE42B61	50A0CB12D806A6B6CA1F2D1416830F15	6DB65C0FC7075EEF91EC77B91325CFA6,E5989F1F9B2A14D2E7DEAAB5486C03C5,,,,Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581646054,8D3CD0288101D802FC132F6B873C169E,165001,477,True,1447637805,000708DF35BEB9C81226FEFC3D94C97F,38,705,False,1305202730,False,,,,
557,101	14021	42615	16379	10106	14589	10108	87119	61512	13026	10240	47426	31343	100	187	21541	85897	119	102,,07A9CA63D2931F7631A670DCFB11E7C9,,,,Quote,D3164C7FBCF2565DDF915B1B3AEFB1DC,1582019367,2648462407F96179EFB5BDD85040052B,38685,19070,False,1436813571,0007108B234C42E975DFC2E4577E1BC5,71,141,False,1553780989,False,1582019488.0,,,
558,101	13885	30853	11195	108	11165	10142	14657	31215	18086	106	93919	82808	12976	10689	48323	119	14962	10149	10689	27874	10455	20514	10410	62556	10894	16527	11263	10741	136	24852	10689	17038	69110	10136	169	122	120	123	99380	10108	20514	10410	136	100	108	56264	76596	11143	14120	131	120	120	188	119	11170	120	178	10575	15417	11373	16831	10858	10113	10929	10731	102,F34A13E1F32DD34E60F10490944E737B	0CAFF3D11AA3EC686B6132A91C46B49E,1F6F5F507769D7007FBE34D4EE6469F4,Photo,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581958218,B9CD3FFB127D78D1BAB700FC1ED48D9E,9036,2040,False,1329055682,00071286CEDABEBF5226937A01027815,98,332,False,1441714251,False,,,,
559,101	100	108	40070	10731	56579	100	50177	10950	10531	57125	34468	10142	10105	10780	112	187	137	55838	55032	10655	16424	10106	12317	102,A5D6CE543C8FD2E5CF8595D3C53A1BDD,D369998B69EF6A416512D036A0E91BD2,,,,Quote,D3164C7FBCF2565DDF915B1B3AEFB1DC,1582039107,AD5FCD71F3CB3D93345497DBC2442DD6,298,352,False,1215585540,00071286CEDABEBF5226937A01027815,98,332,False,1441714251,True,,,,1582153314.0
560,101	163	11013	74935	30573	131	22810	40100	10107	10180	43019	45948	46614	10106	11193	14120	131	120	120	188	119	11170	120	186	12396	13966	12287	10929	19962	11779	108	43019	45948	46614	108	11193	102,79C44741FDD896408E2C3F56D2F202B0	DEC595A121A6DFC28B55011E58C580B8,7F48B97A14339B4F572EC3C78A78C662,,DF2C8DEEE9C860A33360DFD316BFE5A0,C140A7A64AEC6CA559AC0568FB7A30C5,TopLevel,FF60A88F53E63000266F8B9149E35AD9,1582109635,F5FB8D1B9E6A1BE6BFDC8FBEE13F39AD,2616604,317,True,1176712962,00071867D92EC51E27828B52FE874C68,10,182,False,1469793345,False,,,,
561,101	56898	137	190	31766	168	14731	131	10672	103118	51551	11216	13268	10216	16076	118	29654	17851	137	38478	11565	53668	10738	10171	60036	40056	10136	100	119	119	70061	12382	10372	10211	108	16777	54609	30546	10140	108	159	94701	65622	16076	78963	100	102,12BBFDDC5EDC8CB24B5F4C243CE077AD	5D887E78204EB5A298E8AE0C51694CCB,CDF8EE480DD2628BB8050D6AE718F192,,,,Retweet,FF60A88F53E63000266F8B9149E35AD9,1582014373,06F3A7EED8EF58D8B4AE46B2C57C3411,2184073,42,True,1242823587,00071867D92EC51E27828B52FE874C68,10,183,False,1469793345,False,,,,
562,101	17116	13677	169	46267	10112	19285	12935	119	14120	131	120	120	188	119	11170	120	26907	10731	11305	10686	10759	10123	10729	13966	11259	102,,E2C2670BA1FAE2C829AC959B0FC885E5,Photo,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1582060675,B34294227F09D88B854BB0EA7EE2C941,21696,1102,False,1406022890,00071867D92EC51E27828B52FE874C68,10,183,False,1469793345,False,,,,1582117587.0
563,101	27158	11614	77287	119	110515	10638	117	29306	10107	102,,BA8A904F57C52BCB11DBB5C2BACD6D24,,,,Quote,ECED8A16BE2A5E8871FD55F4842F16B1,1581967403,8D8D2566F09003E3FA00E7CEA2C15E13,331263,640,False,1310819133,000718C6A2286001B722146506B41CE8,18,105,False,1548611780,False,,,,
564,101	10427	15903	10107	74502	13168	183	27601	113	11257	30890	117	20814	10317	10104	16259	114	69857	10554	14415	10437	26434	10466	10121	30185	58787	99903	55538	10738	119	183	32364	10196	37615	10340	36814	30185	58787	99903	55538	11403	119	29826	13410	10129	10143	12088	14332	16719	119	173	10427	15903	26142	117	10554	44789	13168	183	23972	117	49440	10146	80144	13996	10326	24019	10147	117	33478	11591	10147	10121	24062	15189	26540	10107	119	40066	11322	10107	75382	20129	21899	10340	173	10237	28534	102,,D4AA5E06BDFFD9EBBD950823481702A3,,,,TopLevel,ECED8A16BE2A5E8871FD55F4842F16B1,1581782303,1CD1CB07CC4E96F6F98647EC22CEA35D,219862,229,False,1538335574,000718C6A2286001B722146506B41CE8,18,105,False,1548611780,False,,,,1581991014.0
565,101	56898	137	71327	10858	11273	13565	96355	131	26865	24708	10135	18421	17466	131	100	16918	11192	10142	31156	10633	10124	41163	15171	30698	39187	100	119	14120	131	120	120	188	119	11170	120	155	11166	11537	15417	10113	11373	10240	11127	10350	11090	14120	131	120	120	188	119	11170	120	20065	10759	15417	18330	11779	10129	10884	102,,20084E405E3ACF64E95F40DD13037A50,Video,43D4FA409CFF3E5EC07186D3BC466687,E91CDEC8DC7ABF30592FA024616FF970,Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581898120,2ADBF2A8077DF26307445171022D27C7,63109,62573,False,1482369766,00071C6EA5C07EBCAC1BFD2162831C4D,1438,2340,False,1494248304,True,,,,
566,101	56898	137	44795	34962	70149	37527	47707	131	30120	98214	10129	10144	10911	19446	117	178	112	62691	12028	10109	17649	117	20993	11669	117	68938	27863	10131	10152	46505	10854	11747	102,,0E26ABD987B72C6EEAB4827200446C3D,,,,Retweet,FA3F382BC409C271E3D6EAF8BE4648DD,1581803839,2855CCB76392B212F32A95C42FA176F6,51561,297,False,1500824544,00071D7336970B9F7D7D65285ACC67BA,98,426,False,1531202340,False,,1581813049.0,,
567,101	10190	21802	10168	59329	73175	10426	10104	39875	254	25530	117	79006	74065	11090	54779	23932	10104	186	10333	11244	26287	117	10131	10104	14872	10322	14728	117	113	74065	11090	114	10104	31826	30449	117	10139	30518	109279	19227	10104	13102	97184	86203	10104	19369	117	33355	10104	79333	117	71033	11273	10131	20033	10107	61711	10126	10647	186	23276	12597	10322	110076	10877	10139	93891	10104	10109	30518	32463	119	119	14120	131	120	120	188	119	11170	120	22278	11373	13034	18443	10929	11305	67000	102,,CB0A40EA74D1E10F6FE3BF76FCBA6E25,,515BF05DAA30E7166098E1F10711C36A,BBA1D3359A23689C6783652EA73B12BA,TopLevel,FA3F382BC409C271E3D6EAF8BE4648DD,1581868892,C703C345C7101CD38FE22F7553C17975,22055,778,False,1431846306,00071D7336970B9F7D7D65285ACC67BA,98,426,False,1531202340,False,,,,
568,101	56898	137	17802	14945	103774	10305	10350	131	15973	107	30931	82639	10774	107	10164	107	14298	15189	10121	16507	10125	82639	10774	107	119	10159	10671	15699	71474	10104	10109	51393	47981	117	86095	34522	53189	10280	193	14917	100	102,,18DA1E33E9F61F2AA38DBA8406C87883,,,,Retweet,06D61DCBBE938971E1EA0C38BD9B5446,1582023504,CDD7B41761D0E1DF856086D3B3F3BBEB,48715,20930,False,1263947793,00071F6505967A79E6B1D90210D61A34,572,775,False,1239506569,False,,,,
569,101	71613	42622	10738	196	13901	10104	13218	10549	11559	10110	10125	43780	11526	10220	10198	66330	10133	15865	24362	10104	16408	37617	10183	10109	13150	44083	119	113	14994	10104	137	11686	11779	12015	11779	114	14120	131	120	120	188	119	11170	120	170	83259	10115	82834	15417	11490	11273	14703	102,,28E0475A738C5C1F199221CF2883CB77,Video,,,TopLevel,06D61DCBBE938971E1EA0C38BD9B5446,1581880713,0D323DA7B256EDC2D8A8888146A63B44,1930138,2073,False,1285372570,00071F6505967A79E6B1D90210D61A34,572,771,False,1239506569,False,,,,
570,101	108	127	11565	21057	15595	25201	10317	10127	10120	10410	119	20304	12633	12457	10140	81883	10121	10153	35109	10104	10109	141	54889	42031	49521	10110	10125	83786	119	100	71968	41319	10797	10104	25235	10106	12352	24874	10443	10110	93720	41319	67209	10133	16348	10192	10198	13520	100062	10165	169	10285	104950	10107	119	13666	13386	10110	10119	14359	28965	37882	54637	100	117	34969	119	159	10836	137	30665	64666	14678	10288	102,E573E38AEB1F610FEE778CCC91E43A5A,3F08CB013268F91D6B82ADF4D3926C9D,,,,TopLevel,06D61DCBBE938971E1EA0C38BD9B5446,1582027193,42150CEB183DDF40F9AEBAC5A0267894,246338,7988,True,1424517421,00071F6505967A79E6B1D90210D61A34,572,775,False,1239506569,False,,,,
571,101	56898	137	30231	37604	10112	168	10437	11477	10116	131	4592	2774	1915	18628	5755	1946	6670	7143	103369	14120	131	120	120	188	119	11170	120	187	29833	10575	11090	10759	11090	11447	10457	10240	102,,2B0817A2D0DB790287CFFD1BEA993E9A,Photo,,,Retweet,22C448FF81263D4BAF2A176145EE9EAD,1581910095,88FFF8E54CC934E51E5AEAEFB6DA6AA0,2887,723,False,1337205868,000724D8A05CDA04CFA6A9DB018F9124,22,93,False,1425473086,False,,,,1581911049.0
572,101	146	10944	100	188	30587	146	10529	10114	11783	12014	10114	11424	52428	10105	175	16889	119	10117	25327	24327	119	102,,0683DB4C9360A334AFC334A005AB706C,,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581856623,D8BAC75BAB97E485D38DBF6BF9B4EB30,6828,375,False,1377656557,000724E263530F0E43BFCA873A80F1D5,68,154,False,1315108312,False,,,,
573,101	56898	137	11538	14783	10835	131	43958	169	14772	13170	10114	26092	10106	15127	56396	43440	100	10422	10635	51747	100	187	17038	19556	10911	20724	89305	10189	12415	62405	11273	106	106	106	106	100	14120	131	120	120	188	119	171	100	102,,4A93C800305BE2D6E391D6BF74A8F0D9,,,,Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581634119,71E97EE144CAEACEFE40DDED844786E4,5074,883,False,1341299150,000724E263530F0E43BFCA873A80F1D5,68,153,False,1315108312,False,,,,
574,101	56898	137	12541	12955	62769	12577	17137	131	146	100	10323	14794	22591	26133	10380	15838	102,,938D13B8ACC939CFC133A73A8BD34F6F,,,,Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1582143709,ABB2F727AC5B5FF51AD70E92D8A9E8BF,23760,6739,False,1342259441,000724E263530F0E43BFCA873A80F1D5,68,155,False,1315108312,False,,,,1582151235.0
575,101	56898	137	15176	85667	11216	10115	131	1894	2621	5618	1895	2031	15970	28809	102126	53357	15713	11211	3393	4935	2038	78841	48433	10884	14120	131	120	120	188	119	11170	120	172	11490	11447	11211	11305	10219	13034	14703	10115	1980	4037	5988	1923	27058	16923	1882	108	39709	60878	10729	11373	68430	87372	102,2261B7652AD3DB726CEDE5CEEBCC412C,6147A657CA77A2DDCE7117C30C848C12,,958626DA1D15B9D61330AD778CDB3B19,EEC84C5782679D2CFFD7560310C6D6C1,Retweet,22C448FF81263D4BAF2A176145EE9EAD,1581682922,2682BD58A1C3B3194F8B05EA270C91E6,64610,6,False,1296617272,00073E46F83E4CFE41457CEDA880B5E8,245,279,False,1477996200,False,,,,
576,101	31169	109520	38518	851	21835	69897	867	17110	11714	13718	11845	13088	16916	10826	889	108775	27155	11208	15399	90696	76979	10914	57863	102399	884	49050	12213	43237	36667	11208	113	854	111193	11549	27117	104062	114	11267	34863	12213	43237	36667	11208	868	13718	79559	16257	10826	32629	31222	10826	10569	920	119	122	120	14120	131	120	120	188	119	11170	120	157	11703	10686	10350	10884	11305	47799	10237	11305	102,,A70B3E89A1F64B13C33B2C31F7EC8ACE,Photo,,,TopLevel,975B38F44D65EE42A547283787FF5A21,1582020341,53024DFE46BD7834A9D57815432FB06F,178322,10,True,1474801759,00074406E804448FAF4B2F8B35D716B1,58,387,False,1488530734,False,,,,
577,101	108	38040	11565	11008	10882	11299	10108	13028	21852	117	137	72531	10731	12708	17505	11396	11011	10124	102568	10157	18309	111	10392	10410	132	12174	11760	17446	15217	119	11590	14384	112	187	12504	20104	10124	10379	14517	40230	22238	42153	117	10380	10531	30181	27922	11816	119	47464	12888	10271	10106	20442	21736	10114	13086	169	93008	119	146	21852	10261	111	10392	10410	132	10226	11365	10894	10347	72894	74755	70791	10612	119	108	149	10107	12022	10410	14120	131	120	120	188	119	11170	120	11122	10575	10929	13966	10240	10575	11396	14703	11305	102,CDABC6A21BB5BDB843C6D5C6D74BE54B	1B848B369C95995AB428B0F1AD73B9FA,DE7AF3D6B9FC6CDF7CCBAB3B58EA250B,,DF6DA0A1A24A85580157F2A4B8BA6A15,1FCBD5F14ADA10C7D30205C16B9E9CA2,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1582049770,DB65929D8902B9C792212EA5940C255D,1484,2998,False,1239312388,000744147E42797C0EF90AAAB5BF09B1,759,721,False,1235426157,True,,,,
578,101	11590	13023	10369	10124	19540	48201	18974	10376	10911	10135	22329	119	11149	30181	75354	14796	10114	23819	10911	26506	48272	180	10369	10133	14120	131	120	120	188	119	11170	120	11628	11369	10575	12674	10410	10174	19282	10305	11259	102,,F46785B175E1361FFCBCB320CD691320,Photo	Photo,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581617485,F460B3BD7A0F60AED4C7F5387C3084A4,243,340,False,1472842859,000744147E42797C0EF90AAAB5BF09B1,759,721,False,1235426157,True,1581636284.0,,,
579,101	56898	137	13098	10457	13034	10403	11490	13236	16405	131	10117	12469	40414	13028	11471	16441	10149	10124	18842	10151	59043	10189	10106	33848	10107	62375	10479	10491	10972	10157	10455	16829	61643	119	119	12613	10531	57284	10291	100	102,,9D331FA1B6B69B6FE4F270B2F19B5CA0,,,,Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581654321,01961F7B55E42B0568800691D4221EE4,2859,1901,False,1308193668,00074BC9F2FC4FDD32C3E953876AE2B8,3955,1679,False,1490370129,True,,1581654391.0,,1581654391.0
580,101	56898	137	29934	10858	57782	10161	131	59351	10196	10125	14184	16641	10104	53183	28415	11462	93273	169	10109	12361	49999	10810	107282	14191	59161	193	10911	26219	14766	10419	59714	12132	13418	119	19267	10361	100	102,,57229648A7E42CB17B1DA0D625B65454,,,,Retweet,06D61DCBBE938971E1EA0C38BD9B5446,1582102286,BF333BAD94446FFA43402A7F4562D2BB,214,392,False,1372774306,00074FC0D01E90D71A4FB58D78240EF3,60,93,False,1561820827,True,,1582111300.0,,
581,101	29005	10253	69857	13410	10129	11025	119	102,,A2443E68C70658A5EF5B8CC6EB4D9589,,,,Quote,ECED8A16BE2A5E8871FD55F4842F16B1,1581828338,CF86AC2229F918E0B151797FD085D17B,4460,5000,False,1238869480,000750BDE12BE044D48597F69170DD45,304,1190,False,1437447936,True,,,,
582,101	150	76224	10104	12229	19586	10149	46299	131	127	15033	76721	119	100	102,,B4212018A16F910F1838971CDC5D322D,,,,Quote,ECED8A16BE2A5E8871FD55F4842F16B1,1581727386,98FA8B2F39B7A8EE7B9EC8C690C61640,200025,2334,True,1246808312,000750BDE12BE044D48597F69170DD45,305,1191,False,1437447936,False,,,,1581775180.0
583,101	56898	137	82116	19048	15794	11205	11373	11011	131	21237	47517	11234	10143	87303	10266	16837	131	119	119	14120	131	120	120	188	119	11170	120	14098	11259	13034	10336	11127	10575	10477	10738	102,,F2A5FA62E337813EB3048422E96DF15D,,346F16AA8DEDDE8A01BB3D5754819A4F,BA10CD6C40F2A0BA1EA13A296A7AB41D,Retweet,ECED8A16BE2A5E8871FD55F4842F16B1,1582124631,B6B45393DB89BE8DF0633C25F618E815,9253,1843,True,1421428364,000750BDE12BE044D48597F69170DD45,307,1199,False,1437447936,False,,,,
584,101	25470	16473	11499	87683	10157	102,,87CDC7D8FC8237507D9B1A5A3D940527,,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1582149428,8E0BED049ACD697B2FD4C7161C3749CD,552279,63,True,1432664298,000755187BA34D4B20B8D94118A81340,1,42,False,1572844978,False,,,,
585,101	3695	4470	100775	18968	27058	16923	1892	1985	15970	15464	47157	1996	15464	74381	31656	102126	37299	30263	23537	80363	25719	13894	1893	89653	120	10218	113	3028	114	1943	8133	2384	6624	1923	53106	10055	10055	10055	119	4348	5969	3184	4449	1939	89744	7714	3881	1980	25204	15752	27849	22267	72906	27058	16923	10898	1881	1963	22946	108247	10634	89744	4501	3116	1910	3765	1933	22267	18968	53106	113	111	175	10123	132	168	111	43900	132	114	102,,1A895DB232B673CD478DB8CF2E3230FB,,,,Quote,22C448FF81263D4BAF2A176145EE9EAD,1581831944,E49E2A1C4786AC69B92FF1F074285632,278997,318,False,1452519200,0007621050442F13CE24479C750353EB,21,73,False,1476371678,False,,,,
586,101	56898	137	102009	11733	11537	76754	131	108	55851	10858	16460	10129	168	12716	168	24079	13034	16379	17883	119	61795	10107	10108	11426	10435	10491	10105	11356	117	64412	15398	10455	10499	14197	117	10301	15875	10155	169	70032	100	102,870712739D319FF4DD62040AFB6C5D38,B48F72B86C733A3F0EA8E469C764F614,,,,Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581843285,8F8541C1091A0486BE63A220D0A482CC,6657,4542,False,1507282742,00076AD72F1F672E64E81ABB85D2672B,37,153,False,1566215914,False,1581850535.0,1581850536.0,,1581850536.0
587,101	56898	137	66003	13852	14526	10457	131	169	16719	10192	103559	75980	46757	11266	10164	14298	48151	10133	22536	10164	72937	13739	10164	26316	10164	19369	102,,180CA7F8E023B926F65D42C4D7A9B48C,,,,Retweet,06D61DCBBE938971E1EA0C38BD9B5446,1581691219,89369E7F094AEC342C0F8EA88072C823,196,258,False,1516031302,00076B3D1CD7557A7AE0D5D4E91B2695,105,141,False,1534417676,True,,,,
588,101	14535	117	10155	11152	55909	117	169	30776	79203	22102	24376	27868	12811	29846	117	10479	23433	10833	18428	10741	18020	10169	10894	23267	10151	10119	23044	14212	10216	10119	18086	10454	12557	119	108	13465	37583	10410	102,866CCB7BB438DB6F9CD398CC65A22EB2,8D15D23698DA672206DF3CBCF2EF1B6C,,,,Quote,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581653155,D32896AFEAF3573B42B8643172583EFF,7292,3717,False,1408497451,00076C2A8123461A5B73E9624FB3C728,222,572,False,1345250711,False,,,,
589,101	146	10529	10105	11561	53778	119	102,,A8A7986FB7502286D96F9C8D8F832204,,,,Quote,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581781243,995084D8AE66CF48B47744E1E64FB7CA,6145,1165,False,1236494213,00076C2A8123461A5B73E9624FB3C728,222,572,False,1345250711,False,,,,
590,101	2143	5365	1946	4388	4470	1947	34327	71247	78841	73115	13894	10898	25204	12230	12230	74381	196	10347	10686	19061	14120	131	120	120	188	119	11170	120	121	17609	10157	11537	19282	11274	11281	11703	10738	108	73696	40256	108	21629	10123	12867	108	10347	10686	98214	13471	10161	14120	131	120	120	188	119	11170	120	193	11274	11779	46900	12674	10738	11733	10575	15417	102,C767221B82E887F13CF2C257B099CA3D	1AAFD9A3027F3A2DB6D8767B65CBC14A	738929ED0C7DA0F69E9F5D9B878B62A7,2E7F9A610E4433B4B2CF1DEE04AD839F,Photo,594A22C5EA9000B80DBF6763372F0516,AE9B6E0EDEB5E02380EB8FE189A2C737,TopLevel,22C448FF81263D4BAF2A176145EE9EAD,1582066171,6C7BC12FE5F4D22BFDF20F05BAAF8D44,7067,62,False,1456822557,00076C2F0410448A46A902B57477384C,53,61,False,1482594427,False,,,,
591,101	1994	74381	90230	11662	35331	13913	35412	48588	2627	7417	1923	27058	16923	111795	111745	30884	111788	20058	18628	111745	12236	22445	111795	111745	14120	131	120	120	188	119	11170	120	190	10123	11044	36966	11090	10686	10305	12022	102,,848FF1B38F6CF5CBE4FE2C5EB470D246,Video,,,TopLevel,22C448FF81263D4BAF2A176145EE9EAD,1581859451,8D3B0E976C4F0395BED446DB77B71066,62269,0,False,1556535498,00076C2F0410448A46A902B57477384C,53,61,False,1482594427,False,,,,
592,101	137	56166	168	11639	16988	4814	3808	119	119	100	119	119	100	119	10092	2022	19571	111827	30020	10634	4376	2002	13894	111822	11588	10729	5980	8408	10067	119	4854	26671	4335	1980	7779	31216	2890	2854	100	119	119	122	119	1910	7831	3490	1946	19571	13894	111822	11377	10759	26554	7779	31216	10729	120	10270	10328	131	11867	7691	58477	2999	4037	5988	119	123	119	6621	2621	7698	2316	1939	2726	2598	3380	2146	7735	5817	1912	3489	1915	119	119	6212	4522	54385	4460	4475	1943	5712	7082	1873	111756	119	14120	131	120	120	188	119	11170	120	185	12396	12396	10138	11259	11305	10237	11396	11011	10457	119	14120	131	120	120	188	119	11170	120	188	11359	10575	11779	10112	12396	19962	11396	102,,A764E36D5A594791C4DC5C13119CADC0,,BB1C15C46C0697D1CC06DCA776071E8D	FF7C715EE4AD33B2F6E346E6E86FAE01,986E5D103D3C492E3D47333BAC856624	661179B4BD31C2AD762056BA1DB930AB,TopLevel,22C448FF81263D4BAF2A176145EE9EAD,1581741854,D6A4229433CAC7E5532CA71C25D1C819,79086,2,True,1546457340,00076C2F0410448A46A902B57477384C,53,61,False,1482594427,False,,,,
593,101	56898	137	10931	71933	23377	10317	131	11395	10427	75980	17414	10182	66172	10107	21744	10104	12493	33498	10107	12368	33579	21744	10104	11135	30389	20575	30666	10119	14499	10133	17954	102,,281661FDB04501D04DD0D1EF4EF40A7B,,,,Retweet,06D61DCBBE938971E1EA0C38BD9B5446,1581637608,E41AE4701621C60BF28C2987F20DD761,1897,512,False,1509307186,0007778FD9E76606259F1BA4200A20C3,203,406,False,1513011102,False,,,,1581638299.0
594,101	30126	10116	131	115	83724	10109	46478	115	119	119	30665	131	108	10159	11281	61432	11490	10112	11369	10403	11090	23420	11822	11396	14120	131	120	120	188	119	11170	120	146	10874	14703	15417	10174	12674	10350	10410	12022	10138	102,184F0D3C9EF9DC6550D22741D560F75E,84C1BC9B85EB48BD9E3908DD7A848D1A,Video,,,TopLevel,06D61DCBBE938971E1EA0C38BD9B5446,1581896196,D92E26F5EBCACB0298B5E056D5FEF06D,212,309,False,1352392606,0007778FD9E76606259F1BA4200A20C3,203,406,False,1513011102,True,,,,1581896688.0
595,101	56898	137	56183	27354	33639	131	13672	61406	10605	41441	76171	10112	10104	11842	10261	46624	10317	32500	22549	10317	12132	61429	102,,DBB49CF819F8F4829B9DA8D5E21F3D5C,,,,Retweet,06D61DCBBE938971E1EA0C38BD9B5446,1581554515,AD31978736A19A7ABE0317AD69627384,1918,2494,False,1383788686,0007778FD9E76606259F1BA4200A20C3,203,406,False,1513011102,True,,,,1581554558.0
596,101	56898	137	105786	85381	14386	131	224	35921	26124	33335	10109	47501	10104	12816	13905	34054	169	10109	104950	10127	49623	92002	67817	100154	71056	11130	10690	10198	128	29580	136	153	19031	10406	12832	10107	100	102,,7F3A91E616323F7EE891F6074425F31B,,,,Retweet,06D61DCBBE938971E1EA0C38BD9B5446,1581594722,C0C6B0980292C4BEC17C4F34A66DD395,25656,1306,False,1349101249,00077DE7B1A388DC44FE3D587B12A2FC,624,782,False,1428602008,False,,,,
597,101	100	14120	131	120	120	188	119	11170	120	156	15104	10858	13034	10147	15417	10731	10418	10240	102,,EC6F991268F1072EFBCDE07E7614925B,Photo	Photo	Photo,,,TopLevel,B9175601E87101A984A50F8A62A1C374,1582050582,D738D82773AA6CB28CB3E7C365E0CCE1,30743,923,False,1370888227,00077DE7B1A388DC44FE3D587B12A2FC,630,783,False,1428602008,False,,,,1582065155.0
598,101	224	12515	10196	13055	267	47315	136	14120	131	120	120	188	119	11170	120	181	89217	10929	99649	11274	13966	11403	102,,F121BD1897881FE37691E9328CA16D1B,Photo,,,TopLevel,06D61DCBBE938971E1EA0C38BD9B5446,1581907674,E3DE924EBA00811D76A840B071407137,1766,2325,False,1577140290,00077DE7B1A388DC44FE3D587B12A2FC,630,783,False,1428602008,False,,,,1581907857.0
599,101	56898	137	12541	10570	28924	21995	131	20073	75056	20316	45414	10107	10190	42880	30511	17188	49180	15475	10686	10114	36854	29846	14120	131	120	120	188	119	11170	120	29681	11396	54714	12396	10240	11490	10350	10129	11406	137	38508	22235	35758	11537	76754	102,,A470785DE57AD847D79083CEA4C9277F,,229B7A19CE2D6FDBE9490B57C1EEAF7F,3896E26D12C903F0A00B6B1BE9A9BEA3,Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1582044592,D7B04B536CCF1C8A66A6661863EFBA02,54038,1983,False,1216908260,000780D223C35E6D65F211B165D9F779,250,554,False,1486222138,False,,,,
600,101	44565	10380	39121	10115	70032	102,,37B855409832D94896869E000048DFAA,,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581615276,299383FEC2D26D812157FA4539CD958C,924,841,False,1331955261,000781B9043BCE934B43039ECA495F68,590,755,False,1429272716,False,,,,
601,101	56898	137	51551	15529	10350	43125	12355	131	11858	83279	10464	22009	39121	10115	21760	102,,6AECA44D7F5155E2542E9213ECB24339,,,,Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581788503,30E40A26CAACFCE75A2E6EB4AA840A92,371,262,False,1408058438,000781B9043BCE934B43039ECA495F68,589,751,False,1429272716,True,,,,
602,101	56898	137	168	13258	41058	11369	43622	10371	131	149	10369	10133	100	102,,2585EAA1C9BCBFDFC1E8CF6BC6D9E245,,,,Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581592666,175C8226074B65C3F5640849FEA1460F,29323,23154,False,1422633046,0007850B5D075F0957D9B1BCAA73614F,1908,2763,False,1536543021,True,,,,
603,101	1910	11588	37311	89744	111791	15221	53106	10055	119	1989	26583	29100	72881	13913	10898	4511	3519	8529	4004	1939	4388	7171	1980	2527	1923	27058	16923	1882	119	8376	7235	1929	22526	12236	22946	11312	29942	12236	22445	113	167	118	167	114	14120	131	120	120	188	119	11170	120	175	11259	13966	11565	11779	13966	11490	23804	10575	102,,4D2B9F4E50FCEB7740472901E955ED44,Photo,,,TopLevel,22C448FF81263D4BAF2A176145EE9EAD,1581981804,D4C403C6E17EBADB06A413E8E9FCBFC4,8192,1643,False,1474165440,000786333891CB4D5BCE1CED3977723C,51,34,False,1416439210,False,,,,1582017822.0
604,101	56898	137	10464	72713	168	14731	131	100	2072	6433	1966	7718	2631	10055	119	2187	7744	1966	25204	26554	15752	27843	51143	27740	16923	119	119	108	4354	3504	2621	5407	3023	108	4354	3504	108	2041	11668	111815	11668	108	1938	18825	15802	18825	108	81387	11924	32529	72713	108	81387	11924	32529	108	66558	86041	119	119	100	14120	131	120	120	188	119	11170	120	47654	11924	15417	11537	10123	11274	10237	10418	14120	131	120	100	102,AD9A8771D36D240A64F133E78BA39F23	CE84D350EBDAF8B3A319388659B79BDF	60C0614114B5DB8CB1CCA92082E60330	87F82FFA704E9AB126B0E41A7D6DFC26	31E1BACF6157D147918C08955DC47BDF	893D0A719CB3C58A3ABFFF04B7F9E7E5	194EF7FF7A876CEE2DFC7E4D380B4DEF,A3ACB394B70B0BBAEE3CA52B22EFD8EE,,711831781A0867E71F6502E3BE5220A5,90A8B666E78A5AEACDD0CF614D015F55,Retweet,22C448FF81263D4BAF2A176145EE9EAD,1582115380,8F22D38223F5A3EFE60DDEB4B8668C51,176396,5,True,1389514322,000786333891CB4D5BCE1CED3977723C,51,34,False,1416439210,False,,,,
